Session,SessionID,Round,ID,Decision (1=vol.),Number Volunteers,Earnings,Cumulative Earnings,Age,Gender,Race,Country,Marital Status,Employment Status,Student Status,Year in School,No Major,Arts Humanities,Business,Economics,Politics,Sociology,Social Science,Law,Medical,Science,Other,Number Siblings,Hosehold Size,Budget Responsibility,Income,Vote,Occupation,Other Id:
vd060805b,11,13,37,0,0,0.2,11.4,36,1,1,3,3,3,1,15,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,"ID25, ID48, ID44:, ID45:, ID36:, ID34:"
vd060805b,11,13,38,0,2,1,13,21,2,4,6,1,3,1,16,0,1,0,0,0,0,0,0,0,0,0,3,1,4,11,1,11,"ID21, ID16, ID13:, ID27:, ID35:, ID43:"
vd060805b,11,13,39,0,1,1,12,19,2,6,5,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,0,3,4,14,2,1,"ID10, ID3, ID24:, ID29:, ID18:, ID28:"
vd060805b,11,13,40,0,0,0.2,11.2,20,2,1,1,1,2,1,14,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,2,12,"ID25, ID48, ID44:, ID45:, ID37:, ID36:"
vd060805b,11,13,41,0,2,1,12.4,23,1,1,3,1,2,1,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,2,13,"ID22, ID33, ID30:, ID47:, ID31:, ID23:"
vd060805b,11,13,42,0,0,0.2,10.8,21,2,1,3,1,2,1,14,0,0,0,0,0,0,0,0,0,0,1,6,4,1,1,2,10,"ID25, ID48, ID44:, ID45:, ID37:, ID36:"
vd060805b,11,13,43,0,2,1,13,20,2,1,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,2,1,4,8,1,1,"ID21, ID16, ID13:, ID27:, ID38:, ID35:"
vd060805b,11,13,44,0,0,0.2,10.4,21,2,1,3,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,2,4,4,11,1,11,"ID25, ID48, ID45:, ID37:, ID36:, ID34:"
vd060805b,11,13,45,0,0,0.2,12,20,1,6,1,1,3,1,15,0,0,0,0,0,0,0,0,0,1,0,2,1,4,6,1,10,"ID25, ID48, ID44:, ID37:, ID36:, ID34:"
vd060805b,11,13,46,0,2,1,11.4,23,2,6,1,1,3,1,15,0,0,0,0,0,1,0,0,0,0,0,2,1,1,3,1,1,"ID22, ID41, ID33:, ID30:, ID47:, ID31:"
vd060805b,11,13,47,0,2,1,12,20,1,1,1,1,3,1,15,0,0,0,0,1,0,0,0,0,1,0,2,3,3,10,1,1,"ID22, ID41, ID33:, ID30:, ID31:, ID23:"
vd060805b,11,13,48,0,0,0.2,11.4,20,2,6,1,1,3,1,15,0,0,0,0,0,0,0,0,0,0,0,2,1,1,11,1,1,"ID25, ID44, ID45:, ID37:, ID36:, ID34:"
vd060805b,11,14,1,0,1,1,14,21,2,2,1,1,2,1,15,0,1,0,0,0,1,0,0,0,0,0,1,1,1,2,1,13,"ID43, ID5, ID11:, ID42:, ID31:, ID20:"
vd060805b,11,14,2,0,3,1,11.2,19,1,1,1,1,3,1,13,0,0,0,0,0,0,0,0,0,0,1,2,1,4,1,1,1,"ID30, ID34, ID29:, ID10:, ID21:, ID4:"
vd060805b,11,14,3,1,3,0.8,12.2,21,1,3,1,1,3,1,16,0,0,0,0,0,1,0,0,0,0,0,1,2,4,3,2,1,"ID30, ID34, ID29:, ID10:, ID21:, ID4:"
vd060805b,11,14,4,0,3,1,13.2,19,2,1,3,1,2,1,14,0,1,0,0,1,1,0,0,0,0,0,1,4,4,3,1,4,"ID30, ID34, ID29:, ID10:, ID21:, ID44:"
vd060805b,11,14,5,0,1,1,13.2,20,2,1,1,1,2,1,15,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,"ID1, ID43, ID11:, ID42:, ID31:, ID20:"
vd060805b,11,14,6,0,1,1,11.6,23,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,0,1,1,4,1,8,1,9,"ID1, ID43, ID5:, ID11:, ID42:, ID31:"
vd060805b,11,14,7,1,4,0.8,12.2,20,2,6,1,1,3,1,14,0,0,0,0,0,1,0,0,0,1,0,2,4,4,12,1,1,"ID12, ID18, ID9:, ID37:, ID17:, ID26:"
vd060805b,11,14,8,1,4,0.8,12.8,24,1,1,3,1,3,1,15,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,13,"ID12, ID18, ID9:, ID37:, ID17:, ID26:"
vd060805b,11,14,9,0,4,1,14,21,1,1,1,1,3,1,16,0,0,0,1,1,0,0,0,0,0,0,1,4,4,13,1,1,"ID12, ID18, ID37:, ID17:, ID26:, ID38:"
vd060805b,11,14,10,0,3,1,11.6,19,2,6,1,1,3,1,14,0,0,0,0,0,1,0,0,0,0,0,2,4,4,12,1,1,"ID30, ID34, ID29:, ID21:, ID4:, ID44:"
vd060805b,11,14,11,0,1,1,13,18,2,1,1,1,3,1,13,0,1,0,0,0,0,0,0,0,0,0,1,4,4,10,2,1,"ID1, ID43, ID5:, ID42:, ID31:, ID20:"
vd060805b,11,14,12,0,4,1,12.8,20,2,1,1,1,3,1,15,0,0,0,0,0,0,0,0,0,0,1,1,4,4,12,2,1,"ID18, ID9, ID37:, ID17:, ID26:, ID38:"
vd060805b,11,14,13,0,4,1,11.8,18,1,6,1,1,3,1,13,0,0,0,0,1,0,0,0,0,0,0,2,4,4,9,1,13,"ID28, ID25, ID33:, ID16:, ID36:, ID32:"
vd060805b,11,14,14,0,1,1,12.8,22,2,1,1,1,2,1,16,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,13,"ID1, ID43, ID5:, ID11:, ID42:, ID31:"
vd060805b,11,14,15,1,3,0.8,12,22,1,4,1,1,3,1,16,0,0,0,1,0,0,1,0,0,0,0,1,1,4,12,1,1,"ID30, ID34, ID29:, ID10:, ID21:, ID4:"
vd060805b,11,14,16,0,4,1,12,20,1,6,1,1,3,1,14,0,0,0,0,1,0,1,0,0,0,0,1,4,4,11,1,1,"ID28, ID25, ID33:, ID36:, ID32:, ID19:"
vd060805b,11,14,17,1,4,0.8,13.4,21,2,1,3,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,1,1,"ID12, ID18, ID9:, ID37:, ID26:, ID38:"
vd060805b,11,14,18,0,4,1,13,20,1,6,1,1,3,1,14,0,0,0,0,1,0,0,0,0,0,0,1,4,4,16,1,1,"ID12, ID9, ID37:, ID17:, ID26:, ID38:"
vd060805b,11,14,19,0,4,1,12.8,20,2,1,1,1,3,1,14,0,0,0,0,1,0,0,0,0,0,0,1,4,4,5,2,1,"ID28, ID25, ID33:, ID16:, ID36:, ID32:"
vd060805b,11,14,20,0,1,1,13.2,20,2,1,1,1,3,1,14,0,0,0,0,1,0,0,0,0,0,0,1,4,4,4,1,1,"ID1, ID43, ID5:, ID11:, ID42:, ID31:"
vd060805b,11,14,21,0,3,1,13.6,19,2,1,1,1,2,1,14,0,0,1,1,0,0,0,0,0,0,0,1,4,4,4,2,3,"ID30, ID34, ID29:, ID10:, ID4:, ID44:"
vd060805b,11,14,22,0,4,1,13.2,20,2,1,3,1,3,1,14,1,0,0,0,0,0,0,0,0,0,0,1,4,4,5,2,4,"ID28, ID25, ID33:, ID16:, ID36:, ID32:"
vd060805b,11,14,23,0,4,1,12,22,2,1,1,1,3,1,16,0,0,0,0,0,0,0,0,1,1,0,1,1,1,4,2,1,"ID28, ID25, ID33:, ID16:, ID36:, ID32:"
vd060805b,11,14,24,0,4,1,14,20,1,3,1,1,2,1,14,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,"ID12, ID18, ID9:, ID37:, ID17:, ID26:"
vd060805b,11,14,25,1,4,0.8,11.2,22,1,4,1,1,2,1,16,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,"ID28, ID33, ID16:, ID36:, ID32:, ID19:"
vd060805b,11,14,26,1,4,0.8,12,18,2,1,1,1,3,1,13,0,0,0,0,0,0,0,0,0,1,1,1,4,4,6,1,1,"ID12, ID18, ID9:, ID37:, ID17:, ID38:"
vd060805b,11,14,27,1,4,0.8,11.6,23,2,6,1,1,3,1,16,0,1,0,0,0,0,0,0,0,0,0,5,1,1,2,1,1,"ID28, ID25, ID33:, ID16:, ID36:, ID32:"
vd060805b,11,14,28,1,4,0.8,11.6,21,1,6,5,1,3,1,15,0,0,0,1,0,0,0,0,0,0,0,1,3,4,5,1,1,"ID25, ID33, ID16:, ID36:, ID32:, ID19:"
vd060805b,11,14,29,0,3,1,14,23,1,1,1,1,2,1,16,0,1,0,0,0,0,0,0,0,1,0,3,1,4,9,1,11,"ID30, ID34, ID10:, ID21:, ID4:, ID44:"
vd060805b,11,14,30,0,3,1,13.8,21,2,1,3,1,3,1,16,0,0,0,0,1,0,0,0,0,0,0,1,4,4,1,1,1,"ID34, ID29, ID10:, ID21:, ID4:, ID44:"
vd060805b,11,14,31,0,1,1,12.8,19,2,1,1,1,3,1,13,0,1,0,0,0,0,0,0,0,0,0,1,1,4,6,1,1,"ID1, ID43, ID5:, ID11:, ID42:, ID20:"
vd060805b,11,14,32,1,4,0.8,12,21,2,3,1,1,3,1,16,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,2,1,"ID28, ID25, ID33:, ID16:, ID36:, ID19:"
vd060805b,11,14,33,0,4,1,13.8,18,2,6,1,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,13,"ID28, ID25, ID16:, ID36:, ID32:, ID19:"
vd060805b,11,14,34,1,3,0.8,11.4,54,2,6,1,1,1,2,15,0,1,1,0,0,0,0,0,0,0,0,0,2,1,5,1,6,"ID30, ID29, ID10:, ID21:, ID4:, ID44:"
vd060805b,11,14,35,0,1,1,13.2,21,2,1,3,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,3,3,4,2,2,11,"ID1, ID43, ID5:, ID11:, ID42:, ID31:"
vd060805b,11,14,36,0,4,1,12.2,22,2,4,1,1,2,1,16,0,0,0,1,0,0,0,0,0,0,0,1,3,4,12,2,3,"ID28, ID25, ID33:, ID16:, ID32:, ID19:"
vd060805b,11,14,37,0,4,1,12.4,36,1,1,3,3,3,1,15,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,"ID12, ID18, ID9:, ID17:, ID26:, ID38:"
vd060805b,11,14,38,0,4,1,14,21,2,4,6,1,3,1,16,0,1,0,0,0,0,0,0,0,0,0,3,1,4,11,1,11,"ID12, ID18, ID9:, ID37:, ID17:, ID26:"
vd060805b,11,14,39,0,1,1,13,19,2,6,5,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,0,3,4,14,2,1,"ID1, ID43, ID5:, ID11:, ID42:, ID31:"
vd060805b,11,14,40,0,3,1,12.2,20,2,1,1,1,2,1,14,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,2,12,"ID30, ID34, ID29:, ID10:, ID21:, ID4:"
vd060805b,11,14,41,0,4,1,13.4,23,1,1,3,1,2,1,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,2,13,"ID28, ID25, ID33:, ID16:, ID36:, ID32:"
vd060805b,11,14,42,1,1,0.8,11.6,21,2,1,3,1,2,1,14,0,0,0,0,0,0,0,0,0,0,1,6,4,1,1,2,10,"ID1, ID43, ID5:, ID11:, ID31:, ID20:"
vd060805b,11,14,43,0,1,1,14,20,2,1,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,2,1,4,8,1,1,"ID1, ID5, ID11:, ID42:, ID31:, ID20:"
vd060805b,11,14,44,0,3,1,11.4,21,2,1,3,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,2,4,4,11,1,11,"ID30, ID34, ID29:, ID10:, ID21:, ID4:"
vd060805b,11,14,45,0,3,1,13,20,1,6,1,1,3,1,15,0,0,0,0,0,0,0,0,0,1,0,2,1,4,6,1,10,"ID30, ID34, ID29:, ID10:, ID21:, ID4:"
vd060805b,11,14,46,0,4,1,12.4,23,2,6,1,1,3,1,15,0,0,0,0,0,1,0,0,0,0,0,2,1,1,3,1,1,"ID12, ID18, ID9:, ID37:, ID17:, ID26:"
vd060805b,11,14,47,0,4,1,13,20,1,1,1,1,3,1,15,0,0,0,0,1,0,0,0,0,1,0,2,3,3,10,1,1,"ID12, ID18, ID9:, ID37:, ID17:, ID26:"
vd060805b,11,14,48,0,1,1,12.4,20,2,6,1,1,3,1,15,0,0,0,0,0,0,0,0,0,0,0,2,1,1,11,1,1,"ID1, ID43, ID5:, ID11:, ID42:, ID31:"
vd060805b,11,15,1,0,0,0.2,14.2,21,2,2,1,1,2,1,15,0,1,0,0,0,1,0,0,0,0,0,1,1,1,2,1,13,"ID11, ID2, ID37:, ID12:, ID40:, ID19:"
vd060805b,11,15,2,0,0,0.2,11.4,19,1,1,1,1,3,1,13,0,0,0,0,0,0,0,0,0,0,1,2,1,4,1,1,1,"ID11, ID37, ID12:, ID40:, ID19:, ID6:"
vd060805b,11,15,3,0,1,1,13.2,21,1,3,1,1,3,1,16,0,0,0,0,0,1,0,0,0,0,0,1,2,4,3,2,1,"ID8, ID7, ID14:, ID23:, ID39:, ID16:"
vd060805b,11,15,4,0,0,0.2,13.4,19,2,1,3,1,2,1,14,0,1,0,0,1,1,0,0,0,0,0,1,4,4,3,1,4,"ID41, ID13, ID30:, ID47:, ID26:, ID48:"
vd060805b,11,15,5,0,3,1,14.2,20,2,1,1,1,2,1,15,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,"ID45, ID17, ID36:, ID15:, ID46:, ID44:"
vd060805b,11,15,6,0,0,0.2,11.8,23,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,0,1,1,4,1,8,1,9,"ID11, ID2, ID37:, ID12:, ID40:, ID19:"
vd060805b,11,15,7,0,1,1,13.2,20,2,6,1,1,3,1,14,0,0,0,0,0,1,0,0,0,1,0,2,4,4,12,1,1,"ID8, ID3, ID14:, ID23:, ID39:, ID16:"
vd060805b,11,15,8,0,1,1,13.8,24,1,1,3,1,3,1,15,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,13,"ID7, ID3, ID14:, ID23:, ID39:, ID16:"
vd060805b,11,15,9,0,3,1,15,21,1,1,1,1,3,1,16,0,0,0,1,1,0,0,0,0,0,0,1,4,4,13,1,1,"ID45, ID17, ID5:, ID36:, ID15:, ID46:"
vd060805b,11,15,10,0,0,0.2,11.8,19,2,6,1,1,3,1,14,0,0,0,0,0,1,0,0,0,0,0,2,4,4,12,1,1,"ID41, ID13, ID30:, ID47:, ID26:, ID4:"
vd060805b,11,15,11,0,0,0.2,13.2,18,2,1,1,1,3,1,13,0,1,0,0,0,0,0,0,0,0,0,1,4,4,10,2,1,"ID2, ID37, ID12:, ID40:, ID19:, ID6:"
vd060805b,11,15,12,0,0,0.2,13,20,2,1,1,1,3,1,15,0,0,0,0,0,0,0,0,0,0,1,1,4,4,12,2,1,"ID11, ID2, ID37:, ID40:, ID19:, ID6:"
vd060805b,11,15,13,0,0,0.2,12,18,1,6,1,1,3,1,13,0,0,0,0,1,0,0,0,0,0,0,2,4,4,9,1,13,"ID41, ID30, ID47:, ID26:, ID4:, ID48:"
vd060805b,11,15,14,0,1,1,13.8,22,2,1,1,1,2,1,16,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,13,"ID8, ID7, ID3:, ID23:, ID39:, ID16:"
vd060805b,11,15,15,0,3,1,13,22,1,4,1,1,3,1,16,0,0,0,1,0,0,1,0,0,0,0,1,1,4,12,1,1,"ID45, ID17, ID5:, ID36:, ID46:, ID44:"
vd060805b,11,15,16,0,1,1,13,20,1,6,1,1,3,1,14,0,0,0,0,1,0,1,0,0,0,0,1,4,4,11,1,1,"ID8, ID7, ID3:, ID14:, ID23:, ID39:"
vd060805b,11,15,17,0,3,1,14.4,21,2,1,3,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,1,1,"ID45, ID5, ID36:, ID15:, ID46:, ID44:"
vd060805b,11,15,18,0,0,0.2,13.2,20,1,6,1,1,3,1,14,0,0,0,0,1,0,0,0,0,0,0,1,4,4,16,1,1,"ID11, ID2, ID37:, ID12:, ID40:, ID19:"
vd060805b,11,15,19,0,0,0.2,13,20,2,1,1,1,3,1,14,0,0,0,0,1,0,0,0,0,0,0,1,4,4,5,2,1,"ID11, ID2, ID37:, ID12:, ID40:, ID6:"
vd060805b,11,15,20,0,0,0.2,13.4,20,2,1,1,1,3,1,14,0,0,0,0,1,0,0,0,0,0,0,1,4,4,4,1,1,"ID41, ID13, ID30:, ID47:, ID26:, ID4:"
vd060805b,11,15,21,0,0,0.2,13.8,19,2,1,1,1,2,1,14,0,0,1,1,0,0,0,0,0,0,0,1,4,4,4,2,3,"ID41, ID13, ID30:, ID47:, ID26:, ID4:"
vd060805b,11,15,22,0,1,1,14.2,20,2,1,3,1,3,1,14,1,0,0,0,0,0,0,0,0,0,0,1,4,4,5,2,4,"ID8, ID7, ID3:, ID14:, ID23:, ID39:"
vd060805b,11,15,23,0,1,1,13,22,2,1,1,1,3,1,16,0,0,0,0,0,0,0,0,1,1,0,1,1,1,4,2,1,"ID8, ID7, ID3:, ID14:, ID39:, ID16:"
vd060805b,11,15,24,0,0,0.2,14.2,20,1,3,1,1,2,1,14,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,"ID41, ID13, ID30:, ID47:, ID26:, ID4:"
vd060805b,11,15,25,0,1,1,12.2,22,1,4,1,1,2,1,16,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,"ID8, ID7, ID3:, ID14:, ID23:, ID39:"
vd060805b,11,15,26,0,0,0.2,12.2,18,2,1,1,1,3,1,13,0,0,0,0,0,0,0,0,0,1,1,1,4,4,6,1,1,"ID41, ID13, ID30:, ID47:, ID4:, ID48:"
vd060805b,11,15,27,0,0,0.2,11.8,23,2,6,1,1,3,1,16,0,1,0,0,0,0,0,0,0,0,0,5,1,1,2,1,1,"ID11, ID2, ID37:, ID12:, ID40:, ID19:"
vd060805b,11,15,28,1,1,0.8,12.4,21,1,6,5,1,3,1,15,0,0,0,1,0,0,0,0,0,0,0,1,3,4,5,1,1,"ID8, ID7, ID3:, ID14:, ID23:, ID39:"
vd060805b,11,15,29,0,3,1,15,23,1,1,1,1,2,1,16,0,1,0,0,0,0,0,0,0,1,0,3,1,4,9,1,11,"ID45, ID17, ID5:, ID36:, ID15:, ID46:"
vd060805b,11,15,30,0,0,0.2,14,21,2,1,3,1,3,1,16,0,0,0,0,1,0,0,0,0,0,0,1,4,4,1,1,1,"ID41, ID13, ID47:, ID26:, ID4:, ID48:"
vd060805b,11,15,31,0,1,1,13.8,19,2,1,1,1,3,1,13,0,1,0,0,0,0,0,0,0,0,0,1,1,4,6,1,1,"ID8, ID7, ID3:, ID14:, ID23:, ID39:"
vd060805b,11,15,32,0,0,0.2,12.2,21,2,3,1,1,3,1,16,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,2,1,"ID11, ID2, ID37:, ID12:, ID40:, ID19:"
vd060805b,11,15,33,0,3,1,14.8,18,2,6,1,1,2,1,13,1,0,0,0,0,0,0,0,0,0,0,1,1,1,11,1,13,"ID45, ID17, ID5:, ID36:, ID15:, ID46:"
vd060805b,11,15,34,1,3,0.8,12.2,54,2,6,1,1,1,2,15,0,1,1,0,0,0,0,0,0,0,0,0,2,1,5,1,6,"ID45, ID17, ID5:, ID36:, ID15:, ID46:"
vd060805b,11,15,35,0,1,1,14.2,21,2,1,3,1,2,1,16,0,0,0,0,0,0,0,0,0,1,0,3,3,4,2,2,11,"ID8, ID7, ID3:, ID14:, ID23:, ID39:"
vd060805b,11,15,36,1,3,0.8,13,22,2,4,1,1,2,1,16,0,0,0,1,0,0,0,0,0,0,0,1,3,4,12,2,3,"ID45, ID17, ID5:, ID15:, ID46:, ID44:"
vd060805b,11,15,37,0,0,0.2,12.6,36,1,1,3,3,3,1,15,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,"ID11, ID2, ID12:, ID40:, ID19:, ID6:"
vd060805b,11,15,38,0,0,0.2,14.2,21,2,4,6,1,3,1,16,0,1,0,0,0,0,0,0,0,0,0,3,1,4,11,1,11,"ID41, ID13, ID30:, ID47:, ID26:, ID4:"
vd060805b,11,15,39,0,1,1,14,19,2,6,5,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,0,3,4,14,2,1,"ID8, ID7, ID3:, ID14:, ID23:, ID16:"
vd060805b,11,15,40,0,0,0.2,12.4,20,2,1,1,1,2,1,14,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,2,12,"ID11, ID2, ID37:, ID12:, ID19:, ID6:"
vd060805b,11,15,41,0,0,0.2,13.6,23,1,1,3,1,2,1,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,2,13,"ID13, ID30, ID47:, ID26:, ID4:, ID48:"
vd060805b,11,15,42,1,3,0.8,12.4,21,2,1,3,1,2,1,14,0,0,0,0,0,0,0,0,0,0,1,6,4,1,1,2,10,"ID45, ID17, ID5:, ID36:, ID15:, ID46:"
vd060805b,11,15,43,0,0,0.2,14.2,20,2,1,1,1,3,1,14,0,0,0,0,0,0,0,0,0,1,0,2,1,4,8,1,1,"ID11, ID2, ID37:, ID12:, ID40:, ID19:"
vd060805b,11,15,44,0,3,1,12.4,21,2,1,3,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,2,4,4,11,1,11,"ID45, ID17, ID5:, ID36:, ID15:, ID46:"
vd060805b,11,15,45,0,3,1,14,20,1,6,1,1,3,1,15,0,0,0,0,0,0,0,0,0,1,0,2,1,4,6,1,10,"ID17, ID5, ID36:, ID15:, ID46:, ID44:"
vd060805b,11,15,46,0,3,1,13.4,23,2,6,1,1,3,1,15,0,0,0,0,0,1,0,0,0,0,0,2,1,1,3,1,1,"ID45, ID17, ID5:, ID36:, ID15:, ID44:"
vd060805b,11,15,47,0,0,0.2,13.2,20,1,1,1,1,3,1,15,0,0,0,0,1,0,0,0,0,1,0,2,3,3,10,1,1,"ID41, ID13, ID30:, ID26:, ID4:, ID48:"
vd060805b,11,15,48,0,0,0.2,12.6,20,2,6,1,1,3,1,15,0,0,0,0,0,0,0,0,0,0,0,2,1,1,11,1,1,"ID41, ID13, ID30:, ID47:, ID26:, ID4:"
vd060805b,11,16,1,0,2,1,15.2,21,2,2,1,1,2,1,15,0,1,0,0,0,1,0,0,0,0,0,1,1,1,2,1,13,"ID2, ID42, ID5:, ID26:, ID36:, ID47:"
vd060805b,11,16,2,0,2,1,12.4,19,1,1,1,1,3,1,13,0,0,0,0,0,0,0,0,0,0,1,2,1,4,1,1,1,"ID1, ID42, ID5:, ID26:, ID36:, ID47:"
vd060805b,11,16,3,1,2,0.8,14,21,1,3,1,1,3,1,16,0,0,0,0,0,1,0,0,0,0,0,1,2,4,3,2,1,"ID31, ID35, ID14:, ID22:, ID16:, ID8:"
vd060805b,11,16,4,0,0,0.2,13.6,19,2,1,3,1,2,1,14,0,1,0,0,1,1,0,0,0,0,0,1,4,4,3,1,4,"ID38, ID6, ID18:, ID10:, ID17:, ID33:"
vd060805b,11,16,5,0,2,1,15.2,20,2,1,1,1,2,1,15,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,"ID2, ID1, ID42:, ID26:, ID36:, ID47:"
vd060805b,11,16,6,0,0,0.2,12,23,1,1,1,1,2,1,16,0,0,0,0,0,0,0,0,0,0,1,1,4,1,8,1,9,"ID38, ID4, ID18:, ID10:, ID17:, ID33:"
vd060805b,11,16,7,0,2,1,14.2,20,2,6,1,1,3,1,14,0,0,0,0,0,1,0,0,0,1,0,2,4,4,12,1,1,"ID31, ID35, ID14:, ID22:, ID16:, ID8:"
vd060805b,11,16,8,0,2,1,14.8,24,1,1,3,1,3,1,15,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,13,"ID31, ID35, ID14:, ID22:, ID16:, ID23:"
vd060805b,11,16,9,0,2,1,16,21,1,1,1,1,3,1,16,0,0,0,1,1,0,0,0,0,0,0,1,4,4,13,1,1,"ID2, ID1, ID42:, ID5:, ID26:, ID36:"
vd060805b,11,16,10,0,0,0.2,12,19,2,6,1,1,3,1,14,0,0,0,0,0,1,0,0,0,0,0,2,4,4,12,1,1,"ID38, ID4, ID6:, ID18:, ID17:, ID33:"
vd060805b,11,16,11,0,0,0.2,13.4,18,2,1,1,1,3,1,13,0,1,0,0,0,0,0,0,0,0,0,1,4,4,10,2,1,"ID38, ID4, ID6:, ID18:, ID10:, ID17:"
vd060805b,11,16,12,0,3,1,14,20,2,1,1,1,3,1,15,0,0,0,0,0,0,0,0,0,0,1,1,4,4,12,2,1,"ID45, ID13, ID34:, ID40:, ID37:, ID25:"
vd060805b,11,16,13,0,3,1,13,18,1,6,1,1,3,1,13,0,0,0,0,1,0,0,0,0,0,0,2,4,4,9,1,13,"ID45, ID34, ID40:, ID37:, ID25:, ID41:"
vd060805b,11,16,14,0,2,1,14.8,22,2,1,1,1,2,1,16,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,13,"ID31, ID35, ID22:, ID16:, ID8:, ID23:"
vd060805b,11,16,15,0,2,1,14,22,1,4,1,1,3,1,16,0,0,0,1,0,0,1,0,0,0,0,1,1,4,12,1,1,"ID2, ID1, ID42:, ID5:, ID26:, ID36:"
vd060805b,11,16,16,0,2,1,14,20,1,6,1,1,3,1,14,0,0,0,0,1,0,1,0,0,0,0,1,4,4,11,1,1,"ID31, ID35, ID14:, ID22:, ID8:, ID23:"
vd060805b,11,16,17,0,0,0.2,14.6,21,2,1,3,1,3,1,15,0,1,0,0,0,0,0,0,0,0,0,1,4,4,1,1,1,"ID38, ID4, ID6:, ID18:, ID10:, ID33:"
vd060805b,11,16,18,0,0,0.2,13.4,20,1,6,1,1,3,1,14,0,0,0,0,1,0,0,0,0,0,0,1,4,4,16,1,1,"ID38, ID4, ID6:, ID10:, ID17:, ID33:"
vd060805b,11,16,19,0,0,0.2,13.2,20,2,1,1,1,3,1,14,0,0,0,0,1,0,0,0,0,0,0,1,4,4,5,2,1,"ID38, ID4, ID6:, ID18:, ID10:, ID17:"
vd060805b,11,16,20,0,2,1,14.4,20,2,1,1,1,3,1,14,0,0,0,0,1,0,0,0,0,0,0,1,4,4,4,1,1,"ID2, ID1, ID42:, ID5:, ID26:, ID36:"
vd060805b,11,16,21,0,3,1,14.8,19,2,1,1,1,2,1,14,0,0,1,1,0,0,0,0,0,0,0,1,4,4,4,2,3,"ID45, ID13, ID34:, ID40:, ID37:, ID25:"
vd060805b,11,16,22,0,2,1,15.2,20,2,1,3,1,3,1,14,1,0,0,0,0,0,0,0,0,0,0,1,4,4,5,2,4,"ID31, ID35, ID14:, ID16:, ID8:, ID23:"
vd060805b,11,16,23,0,2,1,14,22,2,1,1,1,3,1,16,0,0,0,0,0,0,0,0,1,1,0,1,1,1,4,2,1,"ID31, ID35, ID14:, ID22:, ID16:, ID8:"
vd060805b,11,16,24,1,2,0.8,15,20,1,3,1,1,2,1,14,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,"ID31, ID35, ID14:, ID22:, ID16:, ID8:"
vd060805b,11,16,25,0,3,1,13.2,22,1,4,1,1,2,1,16,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,"ID45, ID13, ID34:, ID40:, ID37:, ID41:"
vd060805b,11,16,26,0,2,1,13.2,18,2,1,1,1,3,1,13,0,0,0,0,0,0,0,0,0,1,1,1,4,4,6,1,1,"ID2, ID1, ID42:, ID5:, ID36:, ID47:"
vd060805b,11,16,27,1,3,0.8,12.6,23,2,6,1,1,3,1,16,0,1,0,0,0,0,0,0,0,0,0,5,1,1,2,1,1,"ID45, ID13, ID34:, ID40:, ID37:, ID25:"
